Annee (0);jour (0);mois (0);dist ÌÊ la cÌ«te (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol ÌÊ bord; Kidnapping;blessÌ©es; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;new_type;newDescriptif;Guns;mousson;distance au port
2010.0;16.0;11.0;;BCD;07:08.5S;112:39.5E;Bulk Carrier;Panama;Berthed;Boarded;2;2;;1;0;0;0;1;0;two robbers armed with knives boarded the ship at berth while two other robbers waited in their boat. duty crew sighted the robbers at forecastle cutting the ship's mooring rope. ship raised the alarm and crew mustered. the robbers managed to escape with stolen stores.;-7.13472222222;112.651388889;22.0;Vehicle Carrier;two robbers armed with knives boarded the ship at berth while two other robbers waited in their boat. duty crew sighted the robbers at forecastle cutting the ship's mooring rope. ship raised the alarm and crew mustered. the robbers managed to escape with stolen stores.;0;0;2.82227757203
2010.0;16.0;11.0;;BCD;02:00.0N;108:45.5E;Product Tanker;Malaysia;Steaming;Boarded;6;6;;1;1;0;0;1;0;unobserved, six pirates armed with knives boarded the tanker underway. the pirates entered the mess room and took the a/b as hostage. later they entered the master's cabin and stole ship's cash and master's personal belongings. the pirates took the master and the a/b to the poop deck, tied them to a winch and escaped in a waiting boat. after releasing themselves the master went to the bridge where the duty officer indicated that he was not aware of the incident.;2.0;108.751388889;22.0;Tanker;unobserved, six pirates armed with knives boarded the tanker underway. the pirates entered the mess room and took the a/b as hostage. later they entered the master's cabin and stole ship's cash and master's personal belongings. the pirates took the master and the a/b to the poop deck, tied them to a winch and escaped in a waiting boat. after releasing themselves the master went to the bridge where the duty officer indicated that he was not aware of the incident.;0;0;228.670792148
2010.0;14.0;12.0;;BCD;06:00.7S;106:54.2E;Container;Liberia;Anchored;Boarded;5;5;;1;1;0;0;1;0;five robbers armed with long knives boarded the ship at anchor. they took hostage the duty watchman and threatened him with knives. three of the robbers entered the accommodation and stole ship's property from the safety locker. the robbers escaped in a waiting speed boat.;-6.00194444444;106.900555556;23.0;Other;five robbers armed with long knives boarded the ship at anchor. they took hostage the duty watchman and threatened him with knives. three of the robbers entered the accommodation and stole ship's property from the safety locker. the robbers escaped in a waiting speed boat.;0;0;10.8438064055
2010.0;23.0;12.0;;BCD;01:12.32N;103:34.18E;Tug;Indonesia;Steaming;Boarded;6;6;;1;1;0;0;1;0;eight armed pirates boarded the tug underway and held all other crew except the master as hostage on the bridge.  pirates stole ship's equipment, crew personnel properties before escaping. 54 31.12.2010 0430 lt steaming boarded hub i tug malaysia 122 9319650 01:14.9n •À_ 103:26.9e, around 4nm sw of tg. piai, johor,  malaysia narration : six pirates in a speed boat wearing masks and black attire, armed with machetes boarded a tug underway. they threatened the crew and ordered them to surrender all their personal effects and cash. then, they tied up all the crewmembers with ropes and escaped with the stolen items. no injuries to crew. 55 30.12.2010 0520 lt anchored boarded samho t-8 tug belize 448 9566667 01:19.9n •À_ 104:17.6e, around 4nm south of tg. penyusop, johor, malaysia narration : six robbers in a speed boat wearing black masks and armed with long knives boarded a tug at anchor. they held the crewmembers as hostages and stole crew cash and personal belongings. robbers escaped with the stolen items.    far east  ref date time name of ship type/flag/grt/ imo number position narration;1.20888888889;103.571666667;24.0;Tug;eight armed pirates boarded the tug underway and held all other crew except the master as hostage on the bridge.  pirates stole ship's equipment, crew personnel properties before escaping. 54 31.12.2010 0430 lt steaming boarded hub i tug malaysia 122 9319650 01:14.9n •À_ 103:26.9e, around 4nm sw of tg. piai, johor,  malaysia narration : six pirates in a speed boat wearing masks and black attire, armed with machetes boarded a tug underway. they threatened the crew and ordered them to surrender all their personal effects and cash. then, they tied up all the crewmembers with ropes and escaped with the stolen items. no injuries to crew. 55 30.12.2010 0520 lt anchored boarded samho t-8 tug belize 448 9566667 01:19.9n •À_ 104:17.6e, around 4nm south of tg. penyusop, johor, malaysia narration : six robbers in a speed boat wearing black masks and armed with long knives boarded a tug at anchor. they held the crewmembers as hostages and stole crew cash and personal belongings. robbers escaped with the stolen items.    far east  ref date time name of ship type/flag/grt/ imo number position narration;0;0;17.6121026544
2010.0;12.0;1.0;;BCD;10:15.2N;107:04.5E;Container;United Kingdom;Anchored;Boarded;3;3;;1;0;0;0;0;0;three robbers boarded the ship underway. the duty officer informed master and raised alarm. robbers broke into fwd store and stole ship stores. seeing crew alertness the robbers jumped overboard and escaped. port control informed via agent.;10.2505555556;107.068055556;1.0;Other;three robbers boarded the ship underway. the duty officer informed master and raised alarm. robbers broke into fwd store and stole ship stores. seeing crew alertness the robbers jumped overboard and escaped. port control informed via agent.;0;0;37.2363509124
2010.0;24.0;2.0;;BCD;10:15.4N;107:04.9E;Bulk Carrier;Panama;Anchored;Boarded;3;3;;1;0;0;0;0;0;three robbers boarded a ship at anchor using ropes with hooks. they attempted to enter the forecastle store.  duty crew spotted them and reported to oow who raised alarm and sounded ship's whistle. robbers jumped overboard and escaped in a wooden boat.  no injury to crew. no stores stolen.;10.2511111111;107.069166667;4.0;Vehicle Carrier;three robbers boarded a ship at anchor using ropes with hooks. they attempted to enter the forecastle store.  duty crew spotted them and reported to oow who raised alarm and sounded ship's whistle. robbers jumped overboard and escaped in a wooden boat.  no injury to crew. no stores stolen.;0;0;37.1942165863
2010.0;3.0;4.0;;BCD;10:38.06N;106:46.07E;Chemical Tanker;Indonesia;Berthed;Boarded;3;3;;1;1;1;0;1;0;three robbers armed with knives boarded a berthed chemical tanker. they took the 2/o as hostage and stole ship's properties. 2/o was injured and sent to shore hospital for treatment.;10.635;106.768611111;7.0;Tanker;three robbers armed with knives boarded a berthed chemical tanker. they took the 2/o as hostage and stole ship's properties. 2/o was injured and sent to shore hospital for treatment.;0;0;9.03584988555
2010.0;7.0;4.0;;BCD;02:44.2N;105:16.3E;Tanker;Singapore;Steaming;Boarded;8;8;;1;1;0;0;1;0;eight pirates armed with long knives boarded the tanker underway and took hostage a deck watch-keeper. they entered the bridge and threatened the master and took him hostage.  the pirates then entered the crew cabins and stole crew personal property. the master was kept hostage until the pirates escaped.;2.73388888889;105.2675;7.0;Tanker;eight pirates armed with long knives boarded the tanker underway and took hostage a deck watch-keeper. they entered the bridge and threatened the master and took him hostage.  the pirates then entered the crew cabins and stole crew personal property. the master was kept hostage until the pirates escaped.;0;0;207.950933522
2010.0;8.0;4.0;;BCD;03:14.90N;105:26.68E;Bulk Carrier;Marshall Islands;Steaming;Boarded;7;7;;1;1;0;0;1;0;seven pirates armed with long knives and gun boarded a bulk carrier underway and took hostages, the deck watch keepers. the pirates entered the masters cabin, stole ship's cash and escaped.;3.25833333333;105.452222222;7.0;Vehicle Carrier;seven pirates armed with long knives and gun boarded a bulk carrier underway and took hostages, the deck watch keepers. the pirates entered the masters cabin, stole ship's cash and escaped.;1;0;239.935898279
2010.0;19.0;4.0;;BCD;04:32N;104:29E;Tug;Singapore;Steaming;Hijacked;-1;-1;;0;0;0;0;0;0;owner reported to the imb-prc that the tug and barge were hijacked and deviated from the original route to thailand. the centre notified the authorities in malaysia and indonesia. the malaysian authorities / mmea dispatched a maritime aircraft and a patrol boat.  the aircraft reported sighting of the tug and barge and pirates casting-off the barge. a malaysian maritime patrol boat located the barge and handed it over to the owners.  owners arranged another tug to tow the barge to thailand. the malaysian and indonesian authorities continued to search for the tug.  later the pirates left the tug and the crew then continued to sail the tug to singapore.  a singapore naval ship spotted the tug and escorted her.;4.53333333333;104.483333333;8.0;Tug;owner reported to the imb-prc that the tug and barge were hijacked and deviated from the original route to thailand. the centre notified the authorities in malaysia and indonesia. the malaysian authorities / mmea dispatched a maritime aircraft and a patrol boat.  the aircraft reported sighting of the tug and barge and pirates casting-off the barge. a malaysian maritime patrol boat located the barge and handed it over to the owners.  owners arranged another tug to tow the barge to thailand. the malaysian and indonesian authorities continued to search for the tug.  later the pirates left the tug and the crew then continued to sail the tug to singapore.  a singapore naval ship spotted the tug and escorted her.;0;0;117.113416034
2010.0;19.0;4.0;;BCD;04:32N;104:29E;Barge;Singapore;Steaming;Hijacked;-1;-1;;0;0;0;0;0;0;owner reported to the imb-prc that the tug and barge were hijacked and deviated from the original route to thailand. the centre notified the authorities in malaysia and indonesia. the malaysian authorities / mmea dispatched a maritime aircraft and a patrol boat.  the aircraft reported sighting of the tug and barge and pirates casting-off the barge. a malaysian maritime patrol boat located the barge and handed it over to the owners.  owners arranged another tug to tow the barge to thailand. the malaysian and indonesian authorities continued to search for the tug.  later the pirates left the tug and the crew then continued to sail the tug to singapore.  a singapore naval ship spotted the tug and escorted her.;4.53333333333;104.483333333;8.0;Other;owner reported to the imb-prc that the tug and barge were hijacked and deviated from the original route to thailand. the centre notified the authorities in malaysia and indonesia. the malaysian authorities / mmea dispatched a maritime aircraft and a patrol boat.  the aircraft reported sighting of the tug and barge and pirates casting-off the barge. a malaysian maritime patrol boat located the barge and handed it over to the owners.  owners arranged another tug to tow the barge to thailand. the malaysian and indonesian authorities continued to search for the tug.  later the pirates left the tug and the crew then continued to sail the tug to singapore.  a singapore naval ship spotted the tug and escorted her.;0;0;117.113416034
2010.0;22.0;4.0;;BCD;10:13.7N;107:05.0E;LPG Tanker;Panama;Steaming;Boarded;-1;-1;;1;0;0;0;0;0;pirates armed with guns boarded the tanker drifting.  duty watchman from bridge deck sighted the pirates. tanker raised alarm and sounded her horn. pirates escaped with ship stores.;10.2186111111;107.083333333;8.0;Tanker;pirates armed with guns boarded the tanker drifting.  duty watchman from bridge deck sighted the pirates. tanker raised alarm and sounded her horn. pirates escaped with ship stores.;1;0;40.9972806686
