Annee (0);jour (0);mois (0);dist cote (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol a bord; Kidnapping;blessees; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;newDescriptif;Guns;mousson;distance au port;distance_shorline;lat_area;lon_area;large_area;distance a la base de pirate
2010;13;6;;BCD;13:24N;049:35E;Chemical Tanker;Marshall Islands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Pirates in a skiff chased the tanker underway.  The Master made evasive manoeuvres, increased speed, sent SSAS alert and contacted authorities for help.  The pirates attempted to hook the aluminum ladder onto the tanker's rail but due to evasive manoeuvres and anti piracy measures this failed and the boarding were prevented.;13.4;49.5833333333;11.0;pirates in a skiff chased the tanker underway.  the master made evasive manoeuvres, increased speed, sent ssas alert and contacted authorities for help.  the pirates attempted to hook the aluminum ladder onto the tanker's rail but due to evasive manoeuvres and anti piracy measures this failed and the boarding were prevented.;0;1;508.337865446;117.677936179;5.0;17.0;G;238.50105913
2010;15;6;;BCD;13:26N;042:41E;Tanker;Liberia;Steaming;Attempted;6;6;;0;0;0;0;0;0;Three skiffs with six pirates in each chased the tanker underway.  The tanker increased speed, sounded horn and enforced anti piracy measures and warned all ships by VHF Ch. 16.  Later pirates aborted the attack.;13.4333333333;42.6833333333;12.0;three skiffs with six pirates in each chased the tanker underway.  the tanker increased speed, sounded horn and enforced anti piracy measures and warned all ships by vhf ch. 16.  later pirates aborted the attack.;0;1;157.230991814;26.7642837505;5.0;4.0;G;744.078941982
2010;18;6;;BCD;13:23.6N;042:44.8E;General Cargo;Malta;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;Pirates in two skiffs chased and fired upon the ship underway with intent to hijack. They attempted to board the ship using aluminum ladder. Ship took evasive manoeuvres, mustered all crew and finally managed to evade the hijacking.;13.385;42.7355555556;12.0;pirates in two skiffs chased and fired upon the ship underway with intent to hijack. they attempted to board the ship using aluminum ladder. ship took evasive manoeuvres, mustered all crew and finally managed to evade the hijacking.;0;1;161.660896277;26.4312521093;5.0;4.0;G;737.058992927
2010;21;6;;BCD;13:32.7N;042:59.1E;Bulk Carrier;Panama;Steaming;Fired upon;6;6;;0;0;0;0;0;0;Six pirates armed with guns in a skiff chased the ship underway. The ship made evasive manoeuvres and enforced anti piracy measures. Pirates in the skiff opened fire on the ship.  Due to effective anti piracy measures the ship evaded the attack.;13.5352777778;42.9836111111;12.0;six pirates armed with guns in a skiff chased the ship underway. the ship made evasive manoeuvres and enforced anti piracy measures. pirates in the skiff opened fire on the ship.  due to effective anti piracy measures the ship evaded the attack.;1;1;143.720701866;29.7179301756;5.0;5.0;G;716.929100021
2010;23;6;;BCD;12:34.3N;043:27.6E;Chemical Tanker;Marshall Islands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Five skiffs with five armed pirates in each chased the tanker underway. Tanker raised alarm, increased speed, took evasive manoeuvres, contacted coalition forces, activated SSAS, switched on deck lights and started fire pump. After 15 minutes of chasing, the pirates aborted the attempted attack.;12.5675;43.4516666667;12.0;five skiffs with five armed pirates in each chased the tanker underway. tanker raised alarm, increased speed, took evasive manoeuvres, contacted coalition forces, activated ssas, switched on deck lights and started fire pump. after 15 minutes of chasing, the pirates aborted the attempted attack.;0;1;113.070948054;11.9455700951;4.0;6.0;G;638.526134364
2010;24;6;;BCD;13:12.2N;043:03.8E;Container;Marshall Islands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Pirates in four skiffs approached the ship underway. Master increased speed and took anti piracy measures. The skiffs crossed the ship's bow with a speed of around 21.5 knots. Later four other skiffs were seen approaching the ship. Master increased speed to maximum and took evasive manoeuvres. The skiffs reduced speed and aborted the attempt. Ships in the vicinity informed.;13.2005555556;43.0522222222;12.0;pirates in four skiffs approached the ship underway. master increased speed and took anti piracy measures. the skiffs crossed the ship's bow with a speed of around 21.5 knots. later four other skiffs were seen approaching the ship. master increased speed to maximum and took evasive manoeuvres. the skiffs reduced speed and aborted the attempt. ships in the vicinity informed.;0;1;177.200966188;21.0950507631;5.0;5.0;G;698.221815266
2010;27;6;;BCD;13:27.2N;042:38.6E;Chemical Tanker;Hong Kong;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Persons in an unlit boat approached the tanker underway at high speed. Master raised alarm, increased speed and took evasive manoeuvres. Deck lights switched on and searchlights directed towards the boat. The boat chased the tanker for 10 minutes and aborted the attempt.;13.4505555556;42.635;12.0;persons in an unlit boat approached the tanker underway at high speed. master raised alarm, increased speed and took evasive manoeuvres. deck lights switched on and searchlights directed towards the boat. the boat chased the tanker for 10 minutes and aborted the attempt.;0;1;156.345176473;26.1262764846;5.0;4.0;G;749.645310754
2010;27;6;;BCD;12:36.6N;043:24.1E;Container;Malta;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;Pirates armed with guns in skiffs chased the ship underway and opened fire. The security team onboard the ship returned fire.  As a result the attack was aborted.;12.6016666667;43.4002777778;12.0;pirates armed with guns in skiffs chased the ship underway and opened fire. the security team onboard the ship returned fire.  as a result the attack was aborted.;1;1;115.028277581;10.633827698;4.0;6.0;G;644.789734873
2010;4;7;;BCD;15:18.4N;041:49.6E;Tanker;Greece;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Two boats with six to seven persons in each boat approached the tanker at a distance of 300 meters. Alarm raised, crew mustered and anti piracy measures commenced. The security team onboard activated Long Range Acoustic Device (LRAD). After about 10 minutes the boats aborted the chase and moved away.;15.3011111111;41.8183333333;13.0;two boats with six to seven persons in each boat approached the tanker at a distance of 300 meters. alarm raised, crew mustered and anti piracy measures commenced. the security team onboard activated long range acoustic device (lrad). after about 10 minutes the boats aborted the chase and moved away.;0;1;130.577228519;84.1416999225;8.0;3.0;G;911.717791829
2010;9;7;;BCD;15:29.2N;041:42.4E;Bulk Carrier;Malta;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Two boats approached the ship underway from the starboard side at high speed. Master commences evasive manoeuvres and fired a rocket flare when the boats were about 100 meters off the ship. Later C/O saw three more boats about 300 meters away approaching at high speed. Master raised alarm, sounded ship's horn and continued evasive manoeuvres. Master fired two more rocket flares at these boats. The boats aborted the attempted attack and headed westward. No fishing equipment was seen on the boats.;15.4838888889;41.7011111111;13.0;two boats approached the ship underway from the starboard side at high speed. master commences evasive manoeuvres and fired a rocket flare when the boats were about 100 meters off the ship. later c/o saw three more boats about 300 meters away approaching at high speed. master raised alarm, sounded ship's horn and continued evasive manoeuvres. master fired two more rocket flares at these boats. the boats aborted the attempted attack and headed westward. no fishing equipment was seen on the boats.;0;1;150.72687786;100.302501185;8.0;3.0;G;932.45508139
2010;9;7;;BCD;13:20N;042:55E;Container;Italy;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;An unlit small boat doing a speed of 17 knots approached the ship underway. Ship increased speed, commenced evasive manoeuvres, activated fire hoses and search lights. The CPA of the boat was about 50 meters before aborting.;13.3333333333;42.9166666667;13.0;an unlit small boat doing a speed of 17 knots approached the ship underway. ship increased speed, commenced evasive manoeuvres, activated fire hoses and search lights. the cpa of the boat was about 50 meters before aborting.;0;1;165.969922522;33.6177915362;5.0;5.0;G;716.630892502
2010;21;7;;BCD;14:22N;042:08E;Bulk Carrier;Bahamas;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Two skiffs chased the ship underway. Pirates were armed with automatic weapons. Ship raised alarm, crew alerted, enforced anti piracy measures to prevent boarding.  Later the pirates aborted the attack.;14.3666666667;42.1333333333;14.0;two skiffs chased the ship underway. pirates were armed with automatic weapons. ship raised alarm, crew alerted, enforced anti piracy measures to prevent boarding.  later the pirates aborted the attack.;1;1;100.479744722;59.4443915734;6.0;3.0;G;836.151912001
2010;3;8;;BCD;12:56N;048:08E;Chemical Tanker;Norway;Steaming;Fired upon;6;6;;0;0;0;0;0;1;Six pirates armed with guns and RPG in a skiff approached the tanker underway from the STBD beam and started firing. D/O raised alarm, increased speed, crew mustered, activated fire pump, sent distress alert, fired rocket flares and contacted warship. The warship advised that a helicopter would arrive in 12 minutes and asked to fire distress flares. The pirates continued firing and later aborted the attempted boarding. The warship managed to apprehend the pirates at 0510 UTC. No injuries to crew but the tanker sustained damage due to the gun fire.;12.9333333333;48.1333333333;15.0;six pirates armed with guns and rpg in a skiff approached the tanker underway from the stbd beam and started firing. d/o raised alarm, increased speed, crew mustered, activated fire pump, sent distress alert, fired rocket flares and contacted warship. the warship advised that a helicopter would arrive in 12 minutes and asked to fire distress flares. the pirates continued firing and later aborted the attempted boarding. the warship managed to apprehend the pirates at 0510 utc. no injuries to crew but the tanker sustained damage due to the gun fire.;1;1;347.561556444;112.135719039;4.0;14.0;G;214.403919496
2010;3;8;;BCD;13:42.5N;042:57.0E;Chemical Tanker;Marshall Islands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Three skiffs chased the tanker while underway. Tanker raised alarm, crew mustered, increased speed, made evasive manoeuvres, foam monitors manned with full power, hot water curtain rigged around the tanker at maximum temperature, enforced all other defensive measures, sent SSAS alert, distress message and contacted authorities.  Later the boats moved away.;13.7013888889;42.95;15.0;three skiffs chased the tanker while underway. tanker raised alarm, crew mustered, increased speed, made evasive manoeuvres, foam monitors manned with full power, hot water curtain rigged around the tanker at maximum temperature, enforced all other defensive measures, sent ssas alert, distress message and contacted authorities.  later the boats moved away.;0;1;125.253259685;33.3957514608;5.0;5.0;G;726.709764978
2010;4;8;;BCD;15:48.6N;041:25.7E;Bulk Carrier;Liberia;Steaming;Attempted;7;7;;0;0;0;0;0;0;Seven pirates armed with guns in two skiffs chased the ship underway. Ship raised alarm, took evasive manoeuvres, crew mustered and activated fire hoses. The pirates reduced their speed and continued to follow the ship for 30 minutes before moving away.;15.8016666667;41.4186111111;15.0;seven pirates armed with guns in two skiffs chased the ship underway. ship raised alarm, took evasive manoeuvres, crew mustered and activated fire hoses. the pirates reduced their speed and continued to follow the ship for 30 minutes before moving away.;1;1;194.782172875;109.361437492;9.0;2.0;G;976.110949191
2010;5;8;;BCD;12:34.8N;043:24.0E;General Cargo;Singapore;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Three skiffs with five persons onboard approached the ship underway.  Ship increased speed, carried out evasive manoeuvres and reported to coalition forces. Master noticed one skiff with weapons. A coalition forces helicopter arrived at scene and the boats moved towards a nearby fishing fleet.;12.5688888889;43.4;15.0;three skiffs with five persons onboard approached the ship underway.  ship increased speed, carried out evasive manoeuvres and reported to coalition forces. master noticed one skiff with weapons. a coalition forces helicopter arrived at scene and the boats moved towards a nearby fishing fleet.;0;1;111.531631872;13.1449308363;4.0;6.0;G;644.046372036
