"";"longitude";"latitude";"id"
"20842";54,1885756;12,6668968;36898
"20852";54,1917016;12,668732;36898
"20862";54,19455;12,6719805;36898
"20872";54,1980662;12,6740771;36898
"20882";54,1984824;12,6720219;36898
"20892";54,1976039;12,6684084;36898
"20902";54,1996056;12,6652111;36898
"20912";54,2023845;12,6627951;36898
"20922";54,2077814;12,6607923;36898
"20932";54,2101841;12,6568265;36898
"20942";54,2124385;12,6544048;36898
"20952";54,2150907;12,6516008;36898
"20962";54,2189271;12,6484222;36898
"20972";54,2222298;12,6460115;36898
"20982";54,2221174;12,6443364;36898
"20992";54,2201662;12,6429006;36898
"21002";54,2174351;12,6409406;36898
"21012";54,2133869;12,6394829;36898
"21022";54,2104311;12,6357394;36898
"21032";54,2052984;12,6330556;36898
"21042";54,2021125;12,6331854;36898
"21052";54,202289;12,631748;36898
"21062";54,2086131;12,6316088;36898
"21072";54,2075338;12,6280105;36898
"21082";54,2104874;12,6298091;36898
"21092";54,2102396;12,6348369;36898
"21102";54,2132941;12,6352028;36898
"21112";54,2137834;12,6392296;36898
"21122";54,2185031;12,6391497;36898
"21132";54,221327;12,6400064;36898
"21142";54,2234614;12,641261;36898
"21152";54,2245287;12,6429015;36898
"21162";54,2243519;12,6437165;36898
"21172";54,2278872;12,6441391;36898
"21182";54,2328511;12,6457354;36898
"21192";54,2353478;12,6451181;36898
"21202";54,2407931;12,6438388;36898
"21212";54,2446681;12,6439274;36898
"21222";54,2472033;12,6411954;36898
"21232";54,2512644;12,6400047;36898
"21242";54,2562532;12,6392837;36898
"21252";54,2625432;12,6394776;36898
"21262";54,2619312;12,6353519;36898
"21272";54,2644713;12,6307439;36898
"21282";54,2686819;12,6292423;36898
"21292";54,2718478;12,6273432;36898
"21302";54,2768556;12,6248199;36898
"21312";54,2800311;12,6220202;36898
"21322";54,2832039;12,619478;36898
"21332";54,2874277;12,6166887;36898
"21342";54,2916405;12,6149293;36898
"21352";54,2968777;12,6154975;36898
"21362";54,3004063;12,6164347;36899
"21372";54,3023997;12,6138802;36899
"21382";54,3063571;12,6114738;36899
"21392";54,3103144;12,6090682;36899
"21402";54,3160704;12,6101559;36899
"21412";54,3215898;12,608795;36899
"21422";54,3265968;12,6062703;36899
"21432";54,3336794;12,6058261;36899
"21442";54,3394541;12,6051113;36899
"21452";54,3431224;12,6052771;36899
"21462";54,3465618;12,6022215;36899
"21472";54,3506189;12,6027768;36899
"21482";54,355184;12,60501;36899
"21492";54,3603227;12,6023578;36899
"21502";54,3625552;12,6019932;36899
"21512";54,3670324;12,5999775;36899
"21522";54,3708681;12,5965398;36899
"21532";54,3741739;12,5937402;36899
"21542";54,3773429;12,5914538;36899
"21552";54,3812994;12,5890462;36899
"21562";54,3857763;12,5870301;36899
"21572";54,3907695;12,5857914;36899
"21582";54,3939343;12,5838916;36899
"21592";54,3986717;12,5820061;36899
"21602";54,4047248;12,5796192;36899
"21612";54,4118108;12,5787863;36899
"21622";54,4165211;12,5796043;36899
"21632";54,4213839;12,5782354;36899
"21642";54,4239078;12,5749124;36899
"21652";54,4275516;12,5721807;36899
"21662";54,4306008;12,5694235;36899
"21672";54,4339497;12,5667691;36899
"21682";54,4371206;12,5642246;36899
"21692";54,4413383;12,5618182;36899
"21702";54,445037;12,5588927;36899
"21712";54,4495167;12,5564888;36899
"21722";54,4532115;12,553949;36899
"21732";54,4584736;12,5519388;36899
"21742";54,4635803;12,5491702;36899
"21752";54,469262;12,5468131;36899
"21762";54,4755851;12,5443756;36899
"21772";54,4813636;12,5431424;36899
"21782";54,4881729;12,5437211;36899
"21792";54,4928805;12,5447952;36899
"21802";54,4970002;12,5462;36899
"21812";54,498577;12,5472325;36899
"21822";54,5019566;12,5495475;36899
"21832";54,504241;12,5524521;36899
"21842";54,5077099;12,5545426;36899
"21852";54,5097224;12,5572177;36899
"21862";54,5131559;12,5553126;36899
"21872";54,517703;12,5530088;36899
"21882";54,5213798;12,5522702;36899
"21892";54,5225533;12,5531367;36899
"21902";54,5260782;12,5521494;36899
"21912";54,5277973;12,5525191;36899
"21922";54,5311578;12,5533228;36899
"21932";54,5318045;12,5516698;36899
"21942";54,5318284;12,5486553;36899
"21952";54,5322071;12,5467459;36899
"21962";54,5339841;12,5434815;36899
"21972";54,5327291;12,5421363;36899
"21982";54,5310234;12,5421669;36899
"21992";54,5292915;12,541942;36899
"22002";54,5265914;12,5428956;36899
"22012";54,5233155;12,5417302;36899
"22022";54,5206079;12,5400789;36899
"22032";54,5192544;12,5398105;36899
"22042";54,5168335;12,5389908;36899
"22052";54,5159918;12,5376311;36899
"22062";54,5131358;12,5371407;36899
"22072";54,5102658;12,5363767;36899
"22082";54,5076469;12,5356627;36899
"22092";54,5037331;12,5338238;36899
"22102";54,4988901;12,5331354;36899
"22112";54,496673;12,5320848;36899
"22122";54,4923456;12,5323019;36899
"22132";54,4898688;12,5309912;36899
"22142";54,4875089;12,5310974;36899
"22152";54,4834575;12,5299013;36899
"22162";54,4805721;12,5301316;36899
"22172";54,475995;12,529187;36899
"22182";54,4725981;12,528125;36899
"22192";54,4668427;12,5270409;36899
"22202";54,4626685;12,5250708;36899
"22212";54,4592704;12,5241369;36899
"22222";54,4558762;12,5228173;36899
"22232";54,4537949;12,5212528;36899
"22242";54,4509299;12,5194231;36899
"22252";54,4485764;12,5188858;36899
"22262";54,4466422;12,5156491;36899
"22272";54,4444519;12,5118943;36899
"22282";54,4422837;12,505823;36899
"22292";54,4411856;12,5014174;36899
"22302";54,4408002;12,4967968;36899
"22312";54,4426391;12,4926982;36899
"22322";54,4440166;12,4908173;36899
"22332";54,4443973;12,488054;36899
"22342";54,4449999;12,4849981;36899
"22352";54,4440622;12,4860517;36899
"22362";54,4416927;12,4859905;36900
"22372";54,4376381;12,4853078;36900
"22382";54,4342344;12,4850179;36900
"22392";54,4305838;12,4831806;36900
"22402";54,4286451;12,480459;36900
"22412";54,4225097;12,4782113;36900
"22422";54,4180658;12,4771389;36900
"22432";54,4146827;12,474789;36900
"22442";54,4131234;12,4734866;36900
"22452";54,411306;12,471796;36900
"22462";54,4127774;12,4687202;36900
"22472";54,4091272;12,4668828;36900
"22482";54,4046681;12,4673549;36900
"22492";54,4020662;12,4655275;36900
"22502";54,4005071;12,4642251;36900
"22512";54,397248;12,4626488;36900
"22522";54,3907099;12,4614266;36900
"22532";54,3856124;12,460219;36900
"22542";54,383644;12,4605857;36900
"22552";54,378145;12,460275;36900
"22562";54,3747494;12,459212;36900
"22572";54,3666425;12,4577174;36900
"22582";54,3639069;12,4561459;36900
"22592";54,3598636;12,4544322;36900
"22602";54,3538578;12,4524428;36900
"22612";54,3494057;12,4522701;36900
"22622";54,3454892;12,4509442;36900
"22632";54,342094;12,4498809;36900
"22642";54,3376565;12,4482924;36900
"22652";54,332425;12,4474683;36900
"22662";54,3298187;12,4461554;36900
"22672";54,3248334;12,4468785;36900
"22682";54,3217032;12,44556;36900
"22692";54,316988;12,4455133;36900
"22702";54,3150268;12,4451081;36900
"22712";54,3117463;12,4457188;36900
"22722";54,3056454;12,4478158;36900
"22732";54,3043735;12,450848;36900
"22742";54,3028079;12,4464884;36900
"22752";54,2958063;12,4454511;36900
"22762";54,2867668;12,4451556;36900
"22772";54,2810639;12,4452362;36900
"22782";54,2739295;12,4430526;36900
"22792";54,2720044;12,4420261;36900
"22802";54,2709514;12,4419837;36900
"22812";54,2678832;12,4417875;36900
"22822";54,2646123;12,4409436;36900
"22832";54,2616812;12,4401599;36900
"22842";54,2570975;12,4383275;36900
"22852";54,255445;12,437311;36900
"22862";54,2542356;12,4365527;36900
"22872";54,2522832;12,435593;36900
"22882";54,2500712;12,434145;36900
"22892";54,2454752;12,4317463;36900
"22902";54,2432895;12,4301422;36900
"22912";54,238237;12,4269094;36900
"22922";54,2344602;12,4239343;36900
"22932";54,2301236;12,4211604;36900
"22942";54,2317236;12,4198834;36900
"22952";54,2294343;12,4152388;36900
"22962";54,2284186;12,4105077;36900
"22972";54,2279685;12,4066934;36900
"22982";54,2264134;12,4019912;36900
"22992";54,2244368;12,4000862;36900
"23002";54,224267;12,3986585;36900
"23012";54,2203364;12,3983499;36900
"23022";54,2188701;12,3965057;36900
"23032";54,2128175;12,3942577;36900
"23042";54,2028667;12,3923202;36900
"23052";54,193957;12,3891283;36900
"23062";54,1921301;12,3875488;36900
"23072";54,1881201;12,3825459;36900
"23082";54,1848259;12,379685;36900
"23092";54,181334;12,3757858;36900
"23102";54,1786966;12,3737185;36900
"23112";54,1735671;12,3718185;36900
"23122";54,1687579;12,3696327;36900
"23132";54,1660025;12,3667919;36900
"23142";54,1609634;12,3630836;36900
"23152";54,1547903;12,359661;36900
"23162";54,1482886;12,3560831;36900
"23172";54,1417022;12,3523269;36900
"23182";54,1367237;12,3509568;36900
"23192";54,1294135;12,3506531;36900
"23202";54,1217685;12,3530393;36900
"23212";54,1112149;12,3533081;36900
"23222";54,1013454;12,3549952;36900
"23232";54,0862499;12,3558504;36900
"23242";54,0785563;12,3544693;36900
"23252";54,0691595;12,3533575;36900
"23262";54,0591746;12,3524571;36900
"23272";54,0425573;12,3518136;36900
"23282";54,0286181;12,3488356;36900
"23292";54,022266;12,3439682;36900
"23302";54,0207861;12,3380303;36900
"23312";54,0178018;12,3336229;36900
"23322";54,0124605;12,3295723;36900
"23332";54,0085729;12,3294355;36900
"23342";54,0085273;12,3333626;36900
"23352";54,0081341;12,3286263;36900
"23362";54,0034748;12,3295319;36901
"23372";53,9936955;12,3311463;36901
"23382";53,9825579;12,3336036;36901
"23392";53,9735183;12,3353503;36901
"23402";53,966397;12,3363397;36901
"23412";53,9604291;12,3351093;36901
"23422";53,9558216;12,3334333;36901
"23432";53,95062;12,3328506;36901
"23442";53,9444732;12,3331239;36901
"23452";53,9328474;12,3330418;36901
"23462";53,9270632;12,3322838;36901
"23472";53,9247233;12,3304834;36901
"23482";53,9232792;12,3308659;36901
"23492";53,9182106;12,3290778;36901
"23502";53,9108989;12,3295028;36901
"23512";53,9044341;12,3283937;36901
"23522";53,8978924;12,3268094;36901
"23532";53,893141;12,3260157;36901
"23542";53,8894886;12,3258036;36901
"23552";53,8842288;12,3247773;36901
"23562";53,878457;12,3239228;36901
"23572";53,8681685;12,3213666;36901
"23582";53,8593551;12,3188772;36901
"23592";53,8538769;12,3170793;36901
"23602";53,8479691;12,3158901;36901
"23612";53,8449921;12,3147759;36901
"23622";53,8417823;12,3134918;36901
"23632";53,8380733;12,3125202;36901
"23642";53,8340313;12,3117516;36901
"23652";53,8302142;12,3108799;36901
"23662";53,8263467;12,3109777;36901
"23672";53,8197973;12,3115857;36901
"23682";53,8141336;12,3106811;36901
"23692";53,8091693;12,309636;36901
"23702";53,8050376;12,3090432;36901
"23712";53,8031641;12,3088983;36901
"23722";53,7953114;12,3074125;36901
"23732";53,7884069;12,3061847;36901
"23742";53,7821999;12,3054866;36901
"23752";53,7753815;12,3046506;36901
"23762";53,7673285;12,3036606;36901
"23772";53,7571264;12,3029357;36901
"23782";53,7508184;12,3023545;36901
"23792";53,7431077;12,30202;36901
"23802";53,7341978;12,3023995;36901
"23812";53,7281494;12,3016081;36901
"23822";53,7212696;12,301833;36901
"23832";53,7110917;12,3023272;36901
"23842";53,7046839;12,3026401;36901
"23852";53,6952519;12,3035261;36901
"23862";53,68845;12,3041082;36901
"23872";53,6787297;12,3045479;36901
"23882";53,6698845;12,3066074;36901
"23892";53,6607364;12,3082417;36901
"23902";53,6544128;12,3095831;36901
"23912";53,6395876;12,3143689;36901
"23922";53,6300584;12,3167617;36901
"23932";53,6195951;12,321456;36901
"23942";53,6042105;12,3280588;36901
"23952";53,5941093;12,3309702;36901
"23962";53,5858652;12,3333849;36901
"23972";53,5723018;12,3373326;36901
"23982";53,5567944;12,3411693;36901
"23992";53,5547256;12,3402293;36901
"24002";53,5513554;12,3402162;36901
"24012";53,549554;12,339333;36901
"24022";53,5467248;12,3396406;36901
"24032";53,5436338;12,3437336;36901
"24042";53,5434241;12,3491432;36901
"24052";53,5437926;12,3519539;36901
"24062";53,5457079;12,3550441;36901
"24072";53,546382;12,3573376;36901
"24082";53,5438533;12,3612467;36901
"24092";53,5417352;12,3640938;36901
"24102";53,5394947;12,3673037;36901
"24112";53,5378539;12,3690224;36901
"24122";53,5352487;12,3716171;36901
"24132";53,5316605;12,3735632;36901
"24142";53,5304116;12,3758184;36901
"24152";53,5286746;12,3776832;36901
"24162";53,5256537;12,3801226;36901
"24172";53,5226528;12,3830033;36901
"24182";53,5181454;12,3874355;36901
"24192";53,5184742;12,3907259;36901
"24202";53,5172769;12,3947065;36901
"24212";53,5141177;12,3980723;36901
"24222";53,5101856;12,40038;36901
"24232";53,5081788;12,4017539;36901
"24242";53,5066371;12,4033024;36901
"24252";53,5042826;12,4054955;36901
"24262";53,5034047;12,4074311;36901
"24272";53,4988839;12,4097982;36901
"24282";53,4962166;12,4113812;36901
"24292";53,4933581;12,4138535;36901
"24302";53,4915417;12,4156727;36901
"24312";53,4875063;12,4184141;36901
"24322";53,4817038;12,4204202;36901
"24332";53,4773408;12,423915;36901
"24342";53,4754349;12,4277032;36901
"25671";52,2654939;12,2001733;36914
"25681";52,2667144;12,2019694;36914
"25691";52,2675716;12,2019045;36914
"25701";52,2683304;12,2015422;36914
"25711";52,2700862;12,2009898;36914
"25721";52,2719173;12,2021841;36914
"25731";52,2723638;12,202689;36914
"25741";52,2747162;12,2040839;36914
"25751";52,2784781;12,2055872;36914
"25761";52,2795872;12,2041267;36914
"25771";52,2832261;12,2013336;36914
"25781";52,2869134;12,2007096;36914
"25791";52,2898978;12,1996272;36914
"25801";52,2955688;12,1979757;36914
"25811";52,2988733;12,2008446;36914
"25821";52,3020717;12,1984107;36914
"25831";52,3053336;12,1957402;36914
"25841";52,3103887;12,192349;36914
"25851";52,3159846;12,1895862;36914
"25861";52,3230014;12,1886336;36914
"25871";52,3272024;12,1896284;36914
"25881";52,3307055;12,191095;36914
"25891";52,3346623;12,1943476;36914
"25901";52,3394532;12,1947117;36914
"25911";52,343905;12,1933095;36914
"25921";52,3478395;12,19219;36914
"25931";52,3536068;12,1902549;36914
"25941";52,3601597;12,1904703;36914
"25951";52,3707824;12,1891877;36914
"25961";52,3757143;12,1892762;36914
"25971";52,3803057;12,1914618;36914
"25981";52,3836403;12,1937615;36914
"25991";52,3881056;12,1961872;36914
"26001";52,3914609;12,198158;36914
"26011";52,3941317;12,1965429;36914
"26021";52,3925067;12,1950581;36914
"26031";52,3890312;12,193819;36914
"26041";52,3874899;12,1913224;36914
"26051";52,3852992;12,1900595;36914
"26061";52,3821945;12,1897749;36914
"26071";52,3797674;12,188506;36914
"26081";52,3785578;12,186363;36914
"26091";52,3769218;12,1858834;36914
"26101";52,3741505;12,1851201;36914
"26111";52,372588;12,1837678;36914
"26121";52,3704289;12,1816349;36914
"26131";52,3680735;12,1798489;36914
"26141";52,3678276;12,1754431;36914
"26151";52,367294;12,168904;36914
"26161";52,371538;12,1636243;36914
"26171";52,3753453;12,1624347;36914
"26181";52,3791446;12,1601592;36914
"26191";52,3792642;12,1580665;36914
"26201";52,3777323;12,1558375;36914
"26211";52,3743834;12,1548885;36914
"26221";52,3719695;12,1552783;36914
"26231";52,3697214;12,1558162;36914
"26241";52,3677736;12,1569452;36914
"26251";52,3642566;12,1582493;36914
"26261";52,3622971;12,1593551;36914
"26271";52,3595865;12,1596806;36914
"26281";52,3578529;12,1598075;36914
"26291";52,3561726;12,160083;36914
"26301";52,3530846;12,1586484;36914
"26311";52,3497757;12,1580953;36914
"26321";52,3477146;12,1562805;36914
"26331";52,3452499;12,1566124;36914
"26341";52,3429563;12,1551708;36914
"26351";52,3414929;12,1520812;36914
"26361";52,3386335;12,1533137;36914
"26371";52,3353368;12,1533386;36914
"26381";52,3336517;12,151334;36914
"26391";52,331321;12,1507103;36914
"26401";52,3279118;12,150949;36914
"26411";52,32488;12,1496024;36914
"26421";52,3216101;12,1502619;36914
"26431";52,3182038;12,149892;36914
"26441";52,3153249;12,1502917;36914
"26451";52,3121854;12,1509513;36914
"26461";52,3109505;12,1510661;36914
"26471";52,3073077;12,1516843;36914
"26481";52,3042683;12,1514351;36914
"26491";52,2994362;12,1523977;36914
"26501";52,2989355;12,1497513;36914
"26511";52,2950344;12,148602;36914
"26521";52,2936416;12,1513798;36914
"26531";52,2898558;12,1520256;36914
"26541";52,2863637;12,1502601;36914
"26551";52,2841668;12,151527;36914
"26561";52,2812278;12,1519449;36914
"26571";52,2784341;12,153915;36914
"26581";52,2743034;12,1543365;36914
"26591";52,2714023;12,1563599;36914
"26601";52,2668239;12,1569144;36914
"26611";52,260293;12,1558246;36914
"26621";52,2566202;12,157605;36914
"26631";52,2516592;12,1572916;36914
"26641";52,2477807;12,1573811;36914
"26651";52,2452944;12,1564647;36914
"26661";52,2434375;12,1573532;36914
"26671";52,2391069;12,1584414;36915
"26681";52,2366157;12,1607876;36915
"26691";52,2352005;12,1625914;36915
"26701";52,2338221;12,1670303;36915
"26711";52,2323094;12,1701469;36915
"26721";52,2304792;12,173155;36915
"26731";52,2291789;12,1772557;36915
"26741";52,2284689;12,1802541;36915
"26751";52,2222274;12,1822651;36915
"26761";52,2198697;12,1808274;36915
"26771";52,2155299;12,181335;36915
"26781";52,2098154;12,1809214;36915
"26791";52,2046889;12,1811678;36915
"26801";52,2010498;12,1802558;36915
"26811";52,1995848;12,1817649;36915
"26821";52,1969798;12,1823145;36915
"26831";52,1940749;12,1825233;36915
"26841";52,1880683;12,1836655;36915
"26851";52,1850268;12,1825742;36915
"26861";52,183786;12,184564;36915
"26871";52,1816768;12,1849301;36915
"26881";52,1800737;12,1844804;36915
"26891";52,1785204;12,1829412;36915
"26901";52,1771381;12,1846893;36915
"26911";52,1745052;12,18643;36915
"26921";52,1700849;12,1886094;36915
"26931";52,1685315;12,1864344;36915
"26941";52,1644178;12,1851624;36915
"26951";52,1620439;12,1837758;36915
"26961";52,1580784;12,1856538;36915
"26971";52,1567039;12,1850824;36915
"26981";52,1533721;12,1870563;36915
"26991";52,1525227;12,1887411;36915
"27001";52,1502261;12,1929255;36915
"27011";52,1480089;12,1949578;36915
"27021";52,1463217;12,1958337;36915
"27031";52,1458126;12,1976022;36915
"27041";52,1431974;12,2015799;36915
"27051";52,14114;12,2005438;36915
"27061";52,1385014;12,2017118;36915
"27071";52,1350994;12,202499;36915
"27081";52,1359866;12,2047868;36915
"27091";52,1346509;12,2057403;36915
"27101";52,132347;12,2049973;36915
"27111";52,1290325;12,2045034;36915
"27121";52,1276957;12,2037804;36915
"27131";52,1263438;12,2037603;36915
"27141";52,1267012;12,2024071;36915
"27151";52,1253704;12,2026718;36915
"27161";52,1221736;12,205519;36915
"27171";52,1201511;12,2054924;36915
"27181";52,1216424;12,2023432;36915
"27191";52,1184618;12,202816;36915
"27201";52,1141926;12,2044477;36915
"27211";52,1091316;12,2047436;36915
"27221";52,1018238;12,2064702;36915
"27231";52,0970692;12,2075611;36915
"27241";52,093918;12,208963;36915
"27251";52,0945173;12,2109768;36915
"27261";52,0947842;12,2124641;36915
"27271";52,0923087;12,212967;36915
"27281";52,0913032;12,2129917;36915
"27291";52,0911683;12,21429;36915
"27301";52,0908346;12,2164511;36915
